mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8,2
0.11974389006497171,10.253012282635442,0.03178891683959849,-0.03836024707717599,10.254667953114055,63.45142108847857,129.28606221360323,0.7468700375681538,1.8316334406870944,5.516213940152813,132.83924396282407,2.0553351199317875,107092.24499555098,21.46875,26.041773941460246,424.14106198824396,14.828125,8,2
-0.4544630552108218,10.338512239405167,0.00239756672384558,0.1660865863137194,10.353178830631649,67.035988974241,128.50437807928856,0.7376672437695596,1.837828331257035,5.6491150411839905,124.65949872372681,2.015865826759266,108510.70028165985,20.1875,25.665074252298393,442.87302012816525,14.515625,8,2
-0.01973329173032996,9.550646100419984,0.051544852185456146,0.10284136233405469,9.551401294869784,61.530566552782744,112.70549391126137,0.7597790320255432,1.7640006976369451,5.688888167728246,112.14878319152082,2.0260860741639326,96056.00330060042,21.359375,26.67644293863478,446.41729034032767,14.078125,8,2
0.22077872006146668,9.12530262493037,0.037551198502204786,0.007751054480500161,9.129129612622343,57.21719896721529,104.59624089792278,0.7687470500802126,1.7473049939498677,5.719507147548505,107.01042195330746,2.0569629808128904,85668.40749027228,21.421875,26.66988005838652,438.0116068805793,16.71875,8,2
0.043152939573027876,9.324217455940557,0.0927383027798752,0.1926924294772548,9.331868673884173,60.43805741609305,107.84247718721868,0.74722874660692,1.7969103479740631,5.730495729134219,106.20735183519689,2.0086849907973767,92779.37011767444,21.53125,26.615313760208014,433.1901195118687,13.875,8,2
0.6621515880537605,11.411450352346053,-0.010256223977366091,0.003948870003411306,11.433627043307002,69.38814530965278,153.27882374765946,0.6735419494039321,1.9762875291972313,5.2736236180902765,153.56462200914441,2.0010867330019564,125429.38616181116,18.671875,23.30643444402499,369.0811273819747,13.234375,8,2
0.372571204001978,11.233549516709584,0.047140494051101885,0.07459992085755571,11.241267880617139,68.49471986865194,148.5750111977078,0.6888609467775331,1.9346164065687639,5.252271925476738,153.21087872547182,1.9719087424058341,123986.45201751574,19.421875,23.926182106648305,376.2064710353528,13.34375,8,2
-0.17361215492539642,11.158595548393304,0.047524681103547295,-0.054002946766528837,11.161741571574286,66.82182783033129,148.28298464745362,0.6901064540789539,1.9608958210979492,5.267551012842732,139.96455323975061,1.9646845918990992,125418.94243795065,20.390625,24.527136695607492,393.6099903774709,12.75,8,2
-0.11227526772852456,9.849776678607542,0.12681551195276933,-0.00042334408779719224,9.851829940547821,61.5403480072044,115.7393518794262,0.7189046504487707,1.874085554362383,5.5401514727231715,117.11659252149374,2.0458499368294976,92910.45732765013,19.453125,24.704080906726134,442.4524186433488,11.40625,8,2
-0.3069490478797291,9.176322381733833,0.04941386147081094,0.1501865732407081,9.1826127572571,59.96605594851757,102.4518325750234,0.7483032341886718,1.7862847087090976,5.644414210081722,101.2455477082133,2.0785673243233873,83259.36684694672,21.78125,26.369114452260067,424.00995460756434,16.0,8,2
-0.010446380556563328,9.161295712894686,0.05728711988346938,0.019197859903174137,9.161797981643865,58.36166960728266,101.9635416847731,0.7331004116672043,1.7977527186090017,5.568638415243644,101.37258781445495,2.050608261181682,84254.74041225115,20.8125,25.33155052584717,421.66578261415253,11.5625,8,2
0.042516534488969936,7.886973382023049,-0.18241712427885992,0.24727903892869124,7.888350169152865,48.752994343925195,71.56809761693994,0.583590852784914,2.207969014444777,5.047771464390422,71.40862852841329,1.9165851866692434,60348.79444500103,13.96875,18.968061937650166,342.09035759810155,8.375,8,2
0.12844066524792208,7.303880631240114,-0.15257316945175006,0.14673990338098014,7.3061496180533885,45.42675354524955,60.27625756920633,0.6003433486136389,2.107004020688443,5.0990780201460275,64.99552071604813,1.9997795854564133,48726.2090404937,13.5,18.78634801252081,351.58719631405853,7.59375,8,2
0.33971904850903606,8.174883141400775,-0.0760255259747865,0.056041812774887116,8.182816848552603,50.13507090346775,76.46606942255463,0.5529012752972227,2.2834003378169765,4.978079512675327,74.48059672770582,1.821063728449426,72831.55263919375,10.484375,16.76302744746094,346.56603322042923,5.53125,8,2
0.12163730734048714,8.779237761368549,0.14236830741227957,0.08172132274566934,8.781473066593259,54.54063316155782,89.1035616276672,0.648402411376373,2.074677983335229,5.277138934574012,86.96742214593121,1.9697193215671969,70654.74824365911,17.75,22.26675657569663,390.4901093460599,9.390625,8,2
0.012480548466874844,7.996729117777906,0.13628064385196031,0.3658724824091991,7.99751361172384,53.50796272097734,71.91252865896998,0.6607304984114166,2.004532232582585,5.33778242269357,75.84578773026928,2.021170001662687,58172.26161500273,16.734375,21.625528546168116,383.5834380541767,9.25,8,2
